id,batch,reccord_date,tank_id,type_id,ph,nacl_t1,nacl_t2,nacl_t_avr,nacl_p1,nacl_p2,nacl_p_avr,tn_t1,th_t2,tn_t_avr,tn_p1,tn_p2,tn_p_avr,col,alc_t,alc_p,ppm,brix,remask,created_at,updated_at,created_by,updated_by
128,NULL,2023-08-16,7,1,4.95,8.75,8.8,8.78,17.76,17.86,17.81,6.8,6.95,6.88,1.74,1.72,1.73,23,13.55,1.49,12.5,36.2,NULL,2023-10-30,NULL,NULL,NULL
129,NULL,2023-08-17,7,1,4.97,8.75,8.8,8.78,17.76,17.86,17.81,6.45,6.6,6.53,1.79,1.77,1.78,23,12.9,1.64,10.97,35.6,NULL,2023-10-30,NULL,NULL,NULL
130,NULL,2023-08-18,9,1,4.81,8.95,9,8.98,18.17,18.27,18.22,7.95,8.1,8.03,1.57,1.55,1.56,27,12.7,1.68,14.7,35,NULL,2023-10-30,NULL,NULL,NULL
131,NULL,2023-08-19,9,1,4.96,8.9,8.9,8.9,18.07,18.07,18.07,7,6.85,6.93,1.7,1.73,1.72,23,12.55,1.72,13.6,35.4,NULL,2023-10-30,NULL,NULL,NULL
132,NULL,2023-08-21,7,1,4.92,8.95,9,8.98,18.17,18.27,18.22,7.9,8.05,7.98,1.58,1.56,1.57,27,14,1.38,15.2,35.1,NULL,2023-10-30,NULL,NULL,NULL
133,NULL,2023-08-25,9,1,4.95,9,8.95,8.98,18.27,18.17,18.22,7.95,7.95,7.95,1.57,1.57,1.57,27,14.05,1.37,13.7,35,NULL,2023-10-30,NULL,NULL,NULL
134,NULL,2023-05-28,7,1,4.93,9,9.05,9.03,18.27,18.37,18.32,7.6,7.65,7.63,1.63,1.61,1.62,23,13.8,1.43,16.8,37,NULL,2023-10-30,NULL,NULL,NULL
135,NULL,2023-08-31,6,1,4.78,8.2,8.25,8.23,16.65,16.75,16.7,6.8,6.65,6.73,1.74,1.76,1.75,23,14.7,1.22,35.5,16.8,NULL,2023-10-30,NULL,NULL,NULL
136,NULL,2023-09-01,7,1,4.94,8.35,8.35,8.35,16.95,16.95,16.95,6.55,6.7,6.63,1.78,1.76,1.77,33,16.45,0.82,285,36,NULL,2023-10-30,NULL,NULL,NULL
137,NULL,2023-09-02,7,1,4.95,8.8,8.75,8.78,17.86,17.76,17.81,6.85,6.85,6.85,1.72,1.72,1.72,27,14.4,1.29,256,35.8,NULL,2023-10-30,NULL,NULL,NULL
138,NULL,2023-09-04,7,1,4.93,8.8,8.75,8.78,17.86,17.76,17.81,6.85,6.85,6.85,1.72,1.72,1.72,23,13.8,1.43,13.9,36,NULL,2023-10-30,NULL,NULL,NULL
139,NULL,2023-09-09,6,1,4.8,8.3,8.35,8.33,16.85,16.95,16.9,6.75,6.75,6.75,1.73,1.73,1.73,23,14.65,1.24,10.01,35.4,NULL,2023-10-30,NULL,NULL,NULL
140,NULL,2023-09-11,6,1,4.79,8.3,8.3,8.3,16.85,16.85,16.85,6.45,6.55,6.5,1.78,1.76,1.77,23,14.2,1.25,10.54,35.6,NULL,2023-10-30,NULL,NULL,NULL
141,NULL,2023-09-11,7,1,4.78,8.3,8.25,8.28,16.85,18.74,17.8,6.85,8.7,7.78,1.72,1.74,1.73,29,16.65,0.78,169,35.7,NULL,2023-10-30,NULL,NULL,NULL
142,NULL,2023-09-13,10,1,4.78,8.4,8.45,8.43,17.05,17.15,17.1,7.2,7.2,7.2,1.65,1.65,1.65,23,14.15,1.35,339,34.8,NULL,2023-10-30,NULL,NULL,NULL
143,NULL,2023-09-14,6,1,4.59,8.1,8.15,8.13,16.44,16.54,16.49,6.75,6.9,6.83,1.72,1.7,37,37,18.35,0.39,NULL,36.4,NULL,2023-10-30,NULL,NULL,NULL
144,NULL,2023-09-15,8,1,4.81,7.9,7.95,7.93,16.04,16.14,16.09,6.35,6.35,6.35,1.78,1.78,1.78,33,10.55,2.18,440,35.1,NULL,2023-10-30,NULL,NULL,NULL
145,NULL,2023-09-16,7,1,4.7,8.4,8.5,8.45,17.05,17.26,17.16,6.5,6.5,6.5,1.78,1.78,1.78,27,16.05,0.92,220,36.2,NULL,2023-10-30,NULL,NULL,NULL
146,NULL,2023-09-20,7,1,4.75,8.7,8.7,8.7,17.66,17.66,17.66,6.4,6.4,6.4,1.79,1.79,1.79,23,15.1,1.14,202,36.8,NULL,2023-10-30,NULL,NULL,NULL
147,NULL,2023-09-21,6,1,4.8,8.65,8.75,8.7,17.56,17.76,17.66,6.3,6.45,6.38,1.8,1.78,1.79,23,14.9,1.18,14.6,36.4,NULL,2023-10-30,NULL,NULL,NULL
148,NULL,2023-09-23,10,1,4.59,8.05,8.1,8.08,16.34,16.44,16.39,7.2,7.1,7.15,1.67,1.69,1.68,23,14.9,1.18,15.6,36.2,NULL,2023-10-30,NULL,NULL,NULL
149,NULL,2023-09-23,7,1,4.74,8.2,8.2,8.2,16.65,16.65,16.65,6.55,6.4,6.48,1.79,1.77,1.78,23,14.65,1.24,274,35.5,NULL,2023-10-30,NULL,NULL,NULL
150,NULL,2023-09-25,6,1,4.88,8.75,8.8,8.78,17.76,17.86,17.81,6.9,6.75,6.83,1.72,1.74,1.73,19,14,1.39,16.8,35.8,NULL,2023-10-30,NULL,NULL,NULL
151,NULL,2023-09-26,7,1,4.86,8.9,8.8,8.85,18.07,17.86,17.97,6.8,6.95,6.88,1.73,1.71,1.72,23,14.3,1.32,18.6,35.7,NULL,2023-10-30,NULL,NULL,NULL
152,NULL,2023-09-27,6,1,4.64,8.35,8.35,8.35,16.95,16.95,16.95,7.9,7.9,7.9,1.57,1.57,1.57,33,17.1,0.68,131,36,NULL,2023-10-30,NULL,NULL,NULL
153,NULL,2023-09-28,6,1,4.68,8.9,8.95,8.93,18.07,18.17,18.12,8.95,8.95,8.95,1.42,1.42,1.42,37,14.65,1.24,101.8,34.2,NULL,2023-10-30,NULL,NULL,NULL
154,NULL,2023-09-29,10,1,4.78,8.45,8.5,8.48,17.15,17.26,17.21,7.8,7.65,7.73,1.59,1.61,1.6,19,12.6,1.71,438,34.4,NULL,2023-10-30,NULL,NULL,NULL
155,NULL,2023-09-30,6,1,4.8,8.95,9,8.98,18.17,18.27,18.22,7.65,7.65,7.65,1.61,1.61,1.61,23,16.1,0.91,290,35.8,NULL,2023-10-30,NULL,NULL,NULL
156,NULL,2023-10-02,7,1,4.86,9.05,9.1,9.08,18.37,18.47,18.42,7.1,7.1,7.1,1.71,1.71,1.71,23,13.2,1.57,NULL,36,NULL,2023-10-30,NULL,NULL,NULL
157,NULL,2023-10-04,6,1,4.7,9.1,9.1,9.1,18.47,18.47,18.47,9,9.05,9.03,1.43,1.42,1.43,37,14.25,1.33,118,34.3,NULL,2023-10-30,NULL,NULL,NULL
158,NULL,2023-10-05,7,1,4.86,8.9,8.95,8.93,18.07,18.17,18.12,6.7,6.85,6.78,1.76,1.74,1.75,23,14.05,1.38,17.3,35.5,NULL,2023-10-30,NULL,NULL,NULL
159,NULL,2023-10-06,6,1,4.81,9.1,9.1,9.1,18.47,18.47,18.47,7.8,7.95,7.88,1.6,1.58,1.59,27,14.1,1.36,19.3,35.4,NULL,2023-10-30,NULL,NULL,NULL
160,NULL,2023-10-07,10,1,4.74,8.3,8.4,8.35,16.85,17.05,16.95,7.45,7.45,7.45,1.65,1.65,1.65,19,14.5,1.27,NULL,34.6,NULL,2023-10-30,NULL,NULL,NULL
161,NULL,2023-10-09,7,1,4.83,8.8,8.9,8.85,17.86,18.07,17.97,7.3,7.3,7.3,1.67,1.67,1.67,19,14.25,1.33,NULL,35.4,NULL,2023-10-30,NULL,NULL,NULL
162,NULL,2023-10-10,7,1,4.86,8.9,9,8.95,18.07,18.27,18.17,7.15,7.15,7.15,1.7,1.7,1.7,19,14.65,1.24,NULL,35.4,NULL,2023-10-30,NULL,NULL,NULL
163,NULL,2023-10-11,7,1,4.88,8.9,9,8.95,18.07,18.27,18.17,7.1,7.1,7.1,1.69,1.69,1.69,19,14.7,1.23,NULL,36.2,NULL,2023-10-30,NULL,NULL,NULL
164,NULL,2023-10-12,7,1,4.9,9.05,9.1,9.08,18.37,18.47,18.42,6.9,6.9,6.9,1.72,1.72,1.72,19,14.55,1.26,NULL,36,NULL,2023-10-30,NULL,NULL,NULL
165,NULL,2023-10-14,7,1,4.9,9.05,9.05,9.05,18.37,18.37,18.37,6.85,6.85,6.85,1.72,1.72,1.72,21,14.65,1.24,NULL,36.4,NULL,2023-10-30,NULL,NULL,NULL
166,NULL,2023-10-16,10,1,4.77,8.4,8.3,8.35,17.05,16.85,16.95,7.2,7.1,7.15,1.67,1.69,1.68,21,15.1,1.14,NULL,35.3,NULL,2023-10-30,NULL,NULL,NULL
167,NULL,2023-10-17,7,1,4.53,8.45,8.5,8.48,17.05,17.26,17.16,7.8,7.95,7.88,1.6,1.58,1.59,23,16.05,0.92,NULL,35,NULL,2023-10-30,NULL,NULL,NULL
168,NULL,2023-10-18,7,1,4.68,8.6,8.6,8.6,17.46,17.46,17.46,6.9,7.05,6.98,1.73,1.7,1.72,23,15.3,1.09,NULL,36,NULL,2023-10-30,NULL,NULL,NULL
169,NULL,2023-10-18,10,1,4.72,8.4,8.4,8.4,17.05,17.05,17.05,7.2,7.2,7.2,1.68,1.68,1.68,23,14.8,1.2,NULL,35.3,NULL,2023-10-30,NULL,NULL,NULL
170,NULL,2023-10-19,7,1,4.69,8.9,8.95,8.93,18.07,18.17,18.12,9.1,9.25,9.18,1.4,1.38,1.39,37,13.8,1.43,NULL,34,NULL,2023-10-30,NULL,NULL,NULL
171,NULL,2023-10-20,7,1,4.69,9,9.05,9.03,18.27,18.37,18.32,9.15,9,9.08,1.4,1.42,1.41,37,14.65,1.24,NULL,34.3,NULL,2023-10-30,NULL,NULL,NULL
172,NULL,2023-10-21,7,1,4.65,8.8,8.85,8.83,17.86,17.97,17.92,8.1,7.95,8.03,1.55,1.57,1.56,27,14.55,1.19,NULL,35.6,NULL,2023-10-30,NULL,NULL,NULL
173,NULL,2023-01-23,8,2,4.93,4.8,4.85,4.83,9.74,9.85,9.8,4.65,4.7,4.68,2.07,2.06,2.07,23,18.65,0.4,317,NULL,NULL,2023-10-30,NULL,NULL,NULL
174,NULL,2023-06-05,6,2,4.94,5.1,5.1,5.1,10.3,10.3,10.3,4.6,4.75,4.68,2.07,2.04,2.06,27,18.1,0.43,562,NULL,NULL,2023-10-30,NULL,NULL,NULL
175,NULL,2023-07-03,7,2,4.69,4.3,4.3,4.3,8.73,8.73,8.73,5.7,5.7,5.7,1.89,1.89,1.89,29,19.15,0.23,NULL,32.7,NULL,2023-10-30,NULL,NULL,NULL
176,NULL,2023-08-03,8,2,4.22,4.95,5,4.98,10.05,10.15,10.1,8.2,8.05,8.13,1.54,1.56,1.55,41,19.15,0.2,491,29.1,NULL,2023-10-30,NULL,NULL,NULL
177,NULL,2023-09-06,6,2,4.25,4.45,4.45,4.45,9.03,9.03,9.03,5.35,5.35,5.35,1.92,1.93,1.93,27,19.5,0.12,17.4,32.1,NULL,2023-10-30,NULL,NULL,NULL
178,NULL,2023-01-13,7,3,4.45,7.75,7.75,7.75,15.73,15.73,15.73,8.45,8.45,8.45,1.51,1.51,1.51,41,16.35,0.91,1100,NULL,NULL,2023-10-30,NULL,NULL,NULL
179,NULL,2023-01-13,9,3,4.44,7.75,7.8,7.775,15.73,15.83,15.78,8,8,8,1.57,1.57,1.57,37,16.25,0.93,1100,NULL,NULL,2023-10-30,NULL,NULL,NULL
180,NULL,2023-01-14,9,3,4.44,7.7,7.8,7.75,15.63,15.83,15.73,8.1,8.1,8.1,1.57,1.57,1.57,41,16.25,0.94,962,NULL,NULL,2023-10-30,NULL,NULL,NULL
181,NULL,2023-03-04,10,3,4.38,7.9,7.95,7.925,15.99,16.09,16.04,10.35,10.4,10.375,1.24,1.23,1.235,41,16.95,0.69,523,NULL,NULL,2023-10-30,NULL,NULL,NULL
182,NULL,2023-03-07,10,3,4.41,8,8,8,16.19,16.19,16.19,9.65,9.65,9.65,1.34,1.34,1.34,41,17.55,0.55,559,NULL,NULL,2023-10-30,NULL,NULL,NULL
183,NULL,2023-03-15,8,3,4.47,8.05,8,8.025,16.29,16.19,16.24,8.65,8.65,8.65,1.5,1.5,1.5,41,14.85,1.19,510,NULL,NULL,2023-10-30,NULL,NULL,NULL
184,NULL,2023-04-11,7,3,4.39,7.75,7.75,7.75,15.89,15.89,15.89,8.8,8.8,8.8,1.44,1.44,1.44,33,15.65,1.01,1100,NULL,NULL,2023-10-30,NULL,NULL,NULL
185,NULL,2023-04-21,6,3,4.52,7.95,7.95,7.95,16.09,16.09,16.09,5.3,5.45,5.375,1.94,1.92,1.93,33,13.55,1.49,601,NULL,NULL,2023-10-30,NULL,NULL,NULL
186,NULL,2023-05-09,8,3,4.35,8,7.95,7.975,16.19,16.09,16.14,8.45,8.6,8.525,1.49,1.47,1.48,39,14.5,1.16,1003,NULL,NULL,2023-10-30,NULL,NULL,NULL
187,NULL,2023-05-10,6,3,4.42,8,7.95,7.975,16.19,16.09,16.14,8.45,8.6,8.525,1.49,1.47,1.48,37,14.05,1.36,NULL,NULL,NULL,2023-10-30,NULL,NULL,NULL
188,NULL,2023-05-11,7,3,4.33,7.85,7.9,7.875,15.89,15.99,15.94,9.3,9.3,9.3,1.37,1.37,1.37,41,16.05,0.9,411,NULL,NULL,2023-10-30,NULL,NULL,NULL
189,NULL,2023-05-12,8,3,4.35,7.9,7.9,7.9,15.99,15.99,15.99,8.9,8.9,8.9,1.48,1.48,1.48,37,14.75,1.2,568,NULL,NULL,2023-10-30,NULL,NULL,NULL
190,NULL,2023-05-27,6,3,4.34,7.9,8,7.95,15.96,16.16,16.06,9.3,9.45,9.375,1.37,1.36,1.365,41,16.35,0.83,366,NULL,NULL,2023-10-30,NULL,NULL,NULL
191,NULL,2023-05-30,6,3,4.4,7.85,7.9,7.875,15.86,15.96,15.91,9.25,9.25,9.25,1.39,1.39,1.39,37,16.2,0.86,392,NULL,NULL,2023-10-30,NULL,NULL,NULL
192,NULL,2023-06-01,8,3,4.46,7.9,7.95,7.925,15.96,16.06,16.01,8.55,8.55,8.55,1.49,1.49,1.49,37,14.4,1.28,589,NULL,NULL,2023-10-30,NULL,NULL,NULL
193,NULL,2023-06-02,7,3,4.73,7.85,7.85,7.85,15.86,15.86,15.86,7.15,7,7.075,1.69,1.72,1.705,33,12.75,1.66,872,NULL,NULL,2023-10-30,NULL,NULL,NULL
194,NULL,2023-07-10,8,3,4.83,7.85,7.85,7.85,15.94,15.94,15.94,6.7,6.55,6.625,1.74,1.76,1.75,29,13.05,1.61,NULL,35.4,NULL,2023-10-30,NULL,NULL,NULL
195,NULL,2023-07-11,8,3,4.81,7.7,7.75,7.725,15.63,15.73,15.68,6.7,6.55,6.625,1.74,1.76,1.75,29,13.2,1.59,797,35.4,NULL,2023-10-30,NULL,NULL,NULL
196,NULL,2023-07-13,8,3,4.77,7.5,7.5,7.5,15.23,15.23,15.23,6.2,6.2,6.2,1.81,1.81,1.81,29,12.6,1.73,804,35.1,NULL,2023-10-30,NULL,NULL,NULL
197,NULL,2023-07-14,7,3,4.8,7.8,7.75,7.775,15.83,15.73,15.78,6.2,6.2,6.2,1.81,1.81,1.81,29,13.15,1.6,846,35.6,NULL,2023-10-30,NULL,NULL,NULL
198,NULL,2023-08-06,8,3,4.78,7.25,7.25,7.25,14.72,14.72,14.72,6.1,5.95,6.025,1.84,1.87,1.855,29,13.8,1.43,1084,35.2,NULL,2023-10-30,NULL,NULL,NULL
199,NULL,2023-08-08,8,3,4.72,7.5,7.5,7.5,15.23,15.23,15.23,6.2,6.2,6.2,1.83,1.83,1.83,29,12.6,1.7,968,35.3,NULL,2023-10-30,NULL,NULL,NULL
200,NULL,2023-08-09,8,3,4.69,7.65,7.6,7.625,15.53,15.43,15.48,6.3,6.3,6.3,1.82,1.82,1.82,27,15.05,1.14,1084,35.3,NULL,2023-10-30,NULL,NULL,NULL
201,NULL,2023-08-25,8,3,4.7,7.8,7.8,7.8,15.83,15.83,15.83,6.45,6.45,6.45,1.79,1.79,1.79,29,11.85,1.88,384,34.8,NULL,2023-10-30,NULL,NULL,NULL
202,NULL,2023-09-06,8,3,4.96,7.85,7.85,7.85,15.94,15.94,15.94,6.3,6.45,6.375,1.81,1.78,1.795,29,12.2,1.8,496,35.3,NULL,2023-10-30,NULL,NULL,NULL
203,NULL,2023-09-18,9,3,4.88,8.05,8.1,8.075,16.34,16.44,16.39,6.4,6.3,6.35,1.79,1.8,1.795,29,11.25,2.02,424,35.4,NULL,2023-10-30,NULL,NULL,NULL
204,NULL,2023-09-18,8,3,4.81,8,8,8,16.24,16.24,16.24,6.45,6.5,6.475,1.78,1.78,1.78,23,11.7,1.92,471,35.6,NULL,2023-10-30,NULL,NULL,NULL
205,NULL,2023-04-18,7,4,4.36,5.45,5.45,5.45,11.03,11.03,11.03,9.25,9.4,9.325,1.38,1.36,1.37,37,17.55,0.57,879,NULL,NULL,2023-10-30,NULL,NULL,NULL
206,NULL,2023-05-05,11,4,5.09,5.15,5.1,5.125,10.42,10.31,10.365,5.05,5.05,5.05,1.99,1.99,1.99,27,19.05,0.21,NULL,NULL,NULL,2023-10-30,NULL,NULL,NULL
207,NULL,2023-05-06,8,4,5.02,5,4.95,4.975,10.12,10.02,10.07,5.4,5.4,5.4,1.94,1.94,1.94,29,18.25,0.39,605,NULL,NULL,2023-10-30,NULL,NULL,NULL
208,NULL,2023-05-17,6,4,4.92,5,5,5,10.12,10.12,10.12,5.8,5.95,5.875,1.86,1.84,1.85,29,17.8,0.5,460,NULL,NULL,2023-10-30,NULL,NULL,NULL
209,NULL,2023-07-12,7,4,4.48,4.9,4.8,4.85,9.95,9.74,9.845,6.1,6.1,6.1,1.83,1.83,1.83,33,18.35,0.42,353,33.6,NULL,2023-10-30,NULL,NULL,NULL
210,NULL,2023-08-28,7,4,4.25,4.85,4.85,4.85,9.85,9.85,9.85,7.7,7.65,7.675,1.61,1.62,1.615,33,18.9,0.26,372,31.8,NULL,2023-10-30,NULL,NULL,NULL
211,NULL,2023-09-21,9,4,4.12,4.1,4.15,4.125,8.32,8.42,8.37,6.35,6.35,6.35,1.8,1.8,1.8,29,19,0.24,317,31.5,NULL,2023-10-30,NULL,NULL,NULL
212,NULL,2023-10-16,6,4,4.14,4.2,4.2,4.2,8.53,8.53,8.53,11.1,11.1,11.1,1.11,1.11,1.11,45,19.3,0.17,NULL,25.5,NULL,2023-10-30,NULL,NULL,NULL
213,NULL,2023-03-01,9,5,4.37,7.7,7.75,7.725,15.58,15.69,15.635,7.4,7.25,7.325,1.67,1.7,1.685,27,16,0.91,457,NULL,NULL,2023-10-30,NULL,NULL,NULL
214,NULL,2023-04-10,6,5,4.41,7.65,7.65,7.65,15.48,15.48,15.48,7.35,7.25,7.3,1.68,1.69,1.685,23,15.9,0.95,1100,NULL,NULL,2023-10-30,NULL,NULL,NULL
215,NULL,2023-01-10,9,6,4.52,7.95,7.9,7.925,16.14,16.04,16.09,7.45,7.45,7.45,1.65,1.65,1.65,33,16.6,0.86,NULL,NULL,NULL,2023-10-30,NULL,NULL,NULL
216,NULL,2023-01-27,8,6,4.57,7.9,7.85,7.875,16.04,15.94,15.99,9.3,9.45,9.375,1.38,1.36,1.37,41,11.85,1.93,546,NULL,NULL,2023-10-30,NULL,NULL,NULL
217,NULL,2023-02-21,10,6,4.54,7.95,7.9,7.925,16.14,16.04,16.09,8.45,8.45,8.45,1.52,1.52,1.52,41,12.3,1.76,382,NULL,NULL,2023-10-30,NULL,NULL,NULL
218,NULL,2023-02-28,10,6,4.43,7.9,7.9,7.9,15.99,15.99,15.99,5.2,5.2,5.2,2,2,2,29,15.05,1.13,377,NULL,NULL,2023-10-30,NULL,NULL,NULL
219,NULL,2023-04-20,6,6,4.39,7.65,7.65,7.65,15.48,15.48,15.48,5.3,5.45,5.375,1.94,1.92,1.93,27,16.15,0.89,319,NULL,NULL,2023-10-30,NULL,NULL,NULL
220,NULL,2023-04-24,9,6,4.53,7.65,7.65,7.65,15.48,15.48,15.48,8.35,8.35,8.35,1.51,1.51,1.51,27,12.9,1.64,1064,NULL,NULL,2023-10-30,NULL,NULL,NULL
221,NULL,2023-04-24,9,6,4.58,7.65,7.65,7.65,15.48,15.38,15.43,8.25,8.4,8.325,1.52,1.5,1.51,23,12.1,1.82,1100,NULL,NULL,2023-10-30,NULL,NULL,NULL
222,NULL,2023-07-05,8,6,5.05,8.4,8.5,8.45,17.05,17.26,17.155,7.9,8.05,7.975,1.57,1.54,1.555,37,11.15,2.06,207,34.4,NULL,2023-10-30,NULL,NULL,NULL
223,NULL,2023-07-07,8,6,5.06,8.55,8.55,8.55,17.36,17.36,17.36,7.8,7.95,7.875,1.58,1.56,1.57,37,12.3,2.13,199,34.2,NULL,2023-10-30,NULL,NULL,NULL
224,NULL,2023-07-08,8,6,5.06,8.55,8.55,8.55,17.36,17.36,17.36,8.1,8.1,8.1,1.54,1.54,1.54,37,11.8,1.91,231,34.5,NULL,2023-10-30,NULL,NULL,NULL
225,NULL,2023-07-27,7,6,4.98,8.35,8.35,8.35,16.95,16.95,16.95,7.25,7.4,7.325,1.68,1.65,1.665,33,11.55,1.97,229,34.5,NULL,2023-10-30,NULL,NULL,NULL
226,NULL,2023-07-29,7,6,4.97,8.5,8.4,8.45,17.26,17.05,17.155,7.5,7.55,7.525,1.64,1.63,1.635,33,11.8,1.91,211,34.5,NULL,2023-10-30,NULL,NULL,NULL
227,NULL,2023-08-09,7,6,4.91,8.25,8.25,8.25,16.75,16.75,16.75,7.15,7.15,7.15,1.69,1.69,1.69,33,11.4,1.98,232,35,NULL,2023-10-30,NULL,NULL,NULL
228,NULL,2023-08-30,7,6,4.57,7.15,7.2,7.175,14.51,14.62,14.565,7.45,7.45,7.45,1.64,1.64,1.64,21,14.1,1.36,549,33.6,NULL,2023-10-30,NULL,NULL,NULL
229,NULL,2023-10-24,7,6,4.75,8.1,8.05,8.075,16.44,16.34,16.39,8.4,8.55,8.475,1.5,1.48,1.49,37,12.35,1.77,NULL,34,NULL,2023-10-30,NULL,NULL,NULL
230,NULL,2023-04-04,10,7,4.5,7.4,7.4,7.4,15.02,15.02,15.02,5.2,5.35,5.275,1.98,1.96,1.97,23,17.9,0.57,1048,NULL,NULL,2023-10-30,NULL,NULL,NULL
231,NULL,2023-04-05,6,7,4.81,7.95,7.95,7.95,16.09,16.09,16.09,5.2,5.2,5.2,1.99,1.99,1.99,23,11.3,2,832,NULL,NULL,2023-10-30,NULL,NULL,NULL
232,NULL,2023-04-07,6,7,4.72,7.9,8,7.95,15.99,16.19,16.09,4.75,4.9,4.825,2.06,2.03,2.045,23,14.5,1.27,706,NULL,NULL,2023-10-30,NULL,NULL,NULL
233,NULL,2023-04-29,8,7,4.55,7.8,7.75,7.775,15.79,15.69,15.74,5,5.15,5.075,2.01,1.99,2,11,14.75,1.19,911,NULL,NULL,2023-10-30,NULL,NULL,NULL
234,NULL,2023-05-02,8,7,4.59,7.7,7.75,7.725,15.58,15.69,15.635,4.9,4.9,4.9,2.01,2.01,2.01,27,15.25,1.08,759,NULL,NULL,2023-10-30,NULL,NULL,NULL
235,NULL,2023-06-26,6,7,4.58,7.85,7.85,7.85,15.94,15.94,15.94,5.2,5.05,5.125,1.97,1.99,1.98,23,15.25,1.08,1012,37.6,NULL,2023-10-30,NULL,NULL,NULL
236,NULL,2023-06-27,6,7,4.55,7.7,7.7,7.7,15.63,15.63,15.63,4.5,4.5,4.5,2.06,2.06,2.06,23,15,1.14,1089,38.4,NULL,2023-10-30,NULL,NULL,NULL
237,NULL,2023-01-25,10,8,4.48,7.6,7.7,7.65,15.43,15.63,15.53,5.25,5.25,5.25,1.98,1.98,1.98,23,17.65,0.62,1100,NULL,NULL,2023-10-30,NULL,NULL,NULL
238,NULL,2023-03-03,7,8,5.02,8.45,8.5,8.475,17.1,17.2,17.15,6.3,6.45,6.375,1.83,1.81,1.82,31,13.1,1.58,481,NULL,NULL,2023-10-30,NULL,NULL,NULL
239,NULL,2023-05-16,7,8,4.61,7.7,7.75,7.725,15.58,15.69,15.635,5.6,5.45,5.525,1.89,1.91,1.9,29,13.75,1.43,438,NULL,NULL,2023-10-30,NULL,NULL,NULL
240,NULL,2023-07-08,6,8,4.62,6.45,6.45,6.45,13.09,13.09,13.09,5.15,5.15,5.15,1.97,1.97,1.97,27,16.4,0.86,1100,35.4,NULL,2023-10-30,NULL,NULL,NULL
241,NULL,2023-01-14,12,10,4.49,8.2,8.25,8.225,16.65,16.75,16.7,7.15,7.2,7.175,1.71,1.7,1.705,27,15.7,1.06,707,NULL,NULL,2023-10-30,NULL,NULL,NULL
